l1Pt,l1Eta,l1Phi,l1E,l2Pt,l2Eta,l2Phi,l2E
41.83426,-0.69485,-1.71103,52.34627,8.87208,1.97667,1.22826,32.63690
13.01343,-5.52885,-2.08125,1638.77075,15.31039,-2.07393,0.92271,61.86730
40.71471,-0.47353,2.48343,45.36543,39.96543,-0.36697,-0.66419,42.68683
32.87176,-3.37447,-1.23727,480.63361,26.86875,-1.82575,2.16254,85.55730
3.68383,-1.18987,-1.98563,6.61416,2.85616,5.20793,-2.34530,260.94128
43.00499,-1.29298,-0.29436,84.24882,31.04164,-0.40412,2.70915,33.61106
35.64025,-0.56534,1.56915,41.48909,35.90694,-1.30212,-1.60060,70.89920
22.93526,2.32131,2.77296,117.96959,30.57981,0.56542,-0.08812,35.59953
6.24402,1.99253,-0.58764,23.32265,17.80697,-2.05486,0.97659,70.63898
40.78670,-1.64509,0.30737,109.60391,33.87821,-0.77879,-2.63711,44.68179
8.95454,0.93488,2.10626,13.16110,22.41808,4.40410,0.69658,916.87463
29.06455,-5.33018,-0.80534,3000.63257,31.95596,-3.75868,2.62074,685.69788
44.41712,3.37512,-0.03004,649.86780,45.05117,3.48754,3.00424,737.39899
29.99442,-2.97998,-1.48278,296.01764,48.56112,-3.61267,1.84597,900.61261
32.00314,-0.71594,-1.12682,40.56142,38.83283,0.29074,2.21250,40.48564
32.04080,-0.19113,-2.39026,32.62781,43.47330,-0.59180,0.78546,51.31083
35.13820,1.74322,-2.34133,103.49340,24.95652,3.71095,1.77241,510.57153
42.00285,3.37681,-0.03408,615.58154,36.03567,3.77673,3.13275,787.30719
23.83264,-1.42440,-2.00754,52.38451,36.25997,0.39413,0.56645,39.11293
28.07864,2.50257,2.70489,172.62318,28.11395,4.34316,-0.48012,1081.87646
33.43110,3.43711,-0.68758,520.34027,13.15276,0.87185,-2.90100,18.47643
34.29006,4.04140,2.77970,975.95471,32.92796,3.33378,-0.38106,462.30676
29.72358,0.03703,-1.04914,29.74396,15.92144,1.52844,2.63891,38.43318
37.43940,3.85562,0.55285,885.04962,36.65656,4.81242,-2.64604,2255.05615
35.66914,-0.53787,0.61310,40.95430,36.31186,0.42100,-2.45183,39.57757
22.75288,-2.18942,-1.35961,102.86549,8.29736,1.34998,0.48613,17.07843
34.70965,0.15012,1.53502,35.10151,37.67343,0.58682,-1.92569,44.34830
55.57465,1.38435,-2.27231,117.89364,19.15370,-0.24706,-0.65131,19.74125
21.33897,-2.04415,2.32941,83.77753,42.55378,-0.35986,-1.37730,45.33891
62.48198,0.32334,-3.11145,65.77673,31.63284,0.89403,1.13371,45.13953
40.20011,-1.86619,2.99888,133.02946,37.70534,-1.87181,-0.08545,125.44393
8.07360,-1.52158,-1.41093,19.36780,61.58122,0.96677,0.53220,92.67195
27.10424,-0.88053,1.09402,38.30832,37.32632,-2.29966,-1.83030,187.95772
9.70332,1.64705,-1.98823,26.12251,5.03798,-3.34156,2.58986,71.28419
21.80017,-0.31006,1.66065,22.85652,22.97507,2.07691,-1.27010,93.10783
43.26768,-1.28453,-2.49218,84.15025,38.28099,-1.35082,0.82725,78.85134
27.88831,0.25076,-2.19379,28.76977,38.88059,-1.06945,0.33137,63.31668
43.52418,2.64727,0.77137,308.72314,31.03265,1.83494,-2.53420,99.68249
36.78280,-3.59734,1.67446,671.80573,38.28970,-2.78915,-1.55805,312.60843
20.07942,3.07027,0.67264,216.79950,12.52375,6.05785,-2.38240,2676.69434
30.35101,-1.42264,0.67313,66.60731,50.10849,-2.45908,-2.57795,295.12842
40.64029,1.21195,-0.41354,74.32365,16.67278,-0.97531,3.02263,25.25141
37.74033,-2.17914,-2.09879,168.92325,31.54363,-1.39247,0.97449,67.39669
37.82867,0.89478,2.77911,54.00964,37.37454,1.60221,-0.32269,96.52785
36.37551,3.02540,-0.56085,375.58990,39.43702,3.23557,2.49515,502.03860
43.17033,-2.63610,-1.02328,302.84717,36.46865,-2.32244,2.07540,187.78815
36.58207,2.19455,-1.46331,166.21777,37.42860,1.61954,1.77741,98.22716
31.42975,-0.65413,0.08030,38.39705,26.98678,-2.44302,-2.20079,156.45134
43.82389,-2.17989,2.03397,196.29572,43.87770,-2.21550,-1.91797,203.48494
33.17317,2.13426,-2.57048,142.13248,40.58438,1.29634,0.90532,79.73652
39.05058,1.99751,-0.44515,146.56392,8.43100,-0.97452,1.81991,12.76140
37.44950,-4.18970,2.86705,1236.16870,37.18335,-5.00246,-0.37849,2766.17383
31.53697,0.38371,1.94603,33.88722,47.34571,1.38820,-1.34111,100.77857
76.00983,-3.15622,-0.93266,894.03485,29.00975,-1.83643,-1.91593,93.31690
21.67170,0.44777,-2.06825,23.88078,68.01989,0.96565,1.15752,102.27570
33.93686,-3.42506,1.53296,521.89929,27.50979,-5.01253,-1.88254,2067.24341
43.28367,3.68397,-3.05573,861.97772,26.04592,2.40515,-0.05552,145.47093
22.74491,-2.50997,0.13534,140.85782,63.12452,-3.19502,-2.79557,771.75085
24.91445,0.91151,-1.23476,36.00117,30.59578,2.46013,1.80348,180.38968
18.90154,-1.95472,-0.13828,68.07878,17.53756,-4.83695,-3.12152,1105.67200
22.70687,1.43667,-2.35059,50.45899,14.51449,4.27723,1.52102,522.91528
15.81432,0.25649,0.12780,16.33738,16.62725,-2.90030,-3.09499,151.59587
26.41101,-4.87559,-1.48664,1730.69568,24.08602,-2.86255,1.53961,211.51334
10.32324,0.68314,-0.99680,12.82721,21.66845,4.02461,1.34961,606.46204
35.10591,3.59145,-1.50884,637.41882,42.11096,2.93228,1.87250,396.34167
36.92538,-1.18274,0.49627,65.90695,29.27892,0.16506,-2.89788,29.67866
30.19237,3.25608,-2.38583,392.29150,20.28142,1.04130,0.71075,32.30720
6.27154,0.23834,-0.51795,6.45052,25.22989,3.98503,-1.57359,678.75397
28.06104,-1.50601,2.89237,66.37141,22.52624,0.63120,-0.20207,27.16466
39.25993,-0.13101,-0.05580,39.59735,51.34594,-0.43546,-3.13157,56.29160
23.97959,-2.00236,-0.65093,90.42155,26.44809,-4.10039,2.37238,798.47137
38.95809,1.05909,2.54506,62.92727,52.69780,0.98182,0.22238,80.20442
40.27992,3.67128,0.90143,792.05371,37.26293,4.23044,-2.52644,1281.13965
30.29998,3.35174,-0.95664,433.09747,32.26670,1.90766,2.20964,111.08989
14.94239,-4.31711,1.51409,560.22577,19.32466,-1.28855,-1.21852,37.71400
32.33834,0.03569,-2.17771,32.35894,14.12771,-2.44314,1.13120,81.91273
43.09741,2.26602,3.11726,209.98555,38.54597,2.26719,-0.12957,188.02339
39.22247,-3.18833,-2.59641,476.34073,37.54332,-2.63648,0.57270,263.47211
39.67994,-2.44730,-2.68836,231.00989,34.74067,-1.57198,0.22924,87.26541
33.90897,4.52091,0.03742,1558.63306,22.75863,2.45082,2.03390,132.95679
32.96107,2.95873,1.55387,318.49246,46.82703,2.27430,-2.06691,230.01335
30.14872,3.25912,-0.76881,392.91406,31.90035,1.73177,2.60571,92.95144
26.97439,3.26433,-2.09235,353.37524,26.89131,1.36649,0.87984,56.15660
16.02529,2.15565,1.55840,70.10545,23.04069,-0.63232,-1.38637,27.80240
21.23819,-2.45864,1.28952,125.03429,14.95027,0.39903,-1.98659,16.15635
22.30633,1.79625,-2.69588,69.07083,32.51648,3.64131,0.40724,620.54205
29.73229,1.86525,2.21466,98.30092,37.02110,3.18462,-1.19689,447.94400
25.41091,1.29853,-2.77793,50.01925,29.51129,3.18029,0.46575,355.54074
0.78753,-5.47961,-2.58274,94.40854,11.54083,0.97670,0.59833,17.49728
12.83885,1.35433,-0.99983,26.52699,16.80713,-1.93101,1.97425,59.17322
14.15378,3.29978,1.20156,192.09247,21.02478,0.12258,0.87518,21.18295
35.72967,3.23161,-2.66035,453.05075,34.31552,4.58593,0.85852,1683.24731
6.27059,-4.53901,-2.92401,293.49118,3.23794,1.22903,2.75092,6.00715
7.91499,4.69150,-1.82038,431.46823,5.63364,-0.26943,2.20123,5.83937
32.86105,1.17726,-0.73536,58.38719,34.30238,2.46586,2.25926,203.38840
29.19038,4.42886,0.96268,1223.77173,28.88080,2.67778,-2.14424,211.13943
57.52808,1.88379,1.96134,193.59291,17.11055,0.36298,-1.83117,18.25016
14.11691,0.81264,-0.13972,19.04044,20.17089,-2.19746,-0.41235,91.91102
19.20114,-2.35759,-1.70860,102.34332,26.41295,-4.72390,1.20105,1487.25476
36.66783,-0.56690,-2.91088,42.71947,39.95220,-1.31334,0.52916,79.65434
34.04343,3.96299,-2.27144,895.90894,33.67637,2.64717,0.89560,238.84874
22.97728,1.71413,-0.95116,65.85248,18.02997,4.28691,1.97355,655.88770
37.10519,1.45330,0.36668,83.69110,38.47940,1.99870,-2.71849,144.58633
7.38809,-0.32312,1.59300,7.77713,22.88652,3.07433,-1.16399,248.10866
15.92307,-1.03975,0.59462,25.33396,11.83043,-4.58684,-0.83004,580.83905
9.50795,-1.54131,-3.12777,23.22215,55.62508,-4.02695,-1.47350,1560.49329
38.13610,2.55850,-2.40703,247.76785,27.44755,1.31055,0.88389,54.59140
43.91989,-2.10006,2.13520,182.02788,35.47564,-2.65609,-1.18614,253.83994
27.74909,2.72577,-2.61755,212.74678,31.33591,4.04579,0.77027,895.80090
36.16530,2.49682,2.97323,221.08141,33.14167,3.69391,0.26709,666.58795
25.92243,1.23302,1.15408,48.25426,18.94101,3.20627,-1.96738,234.18111
37.79687,-1.15910,0.95229,66.16048,32.21197,0.14840,-2.61047,32.56731
43.91152,4.24908,1.89032,1538.12280,30.58029,3.45471,-1.19437,484.40457
33.99082,-0.16456,2.59076,34.45208,47.68795,-0.01952,-0.38508,47.69703
24.58891,4.30836,-2.20487,913.87378,30.24713,2.42771,0.74447,172.72751
1.58022,4.01456,-1.33593,43.78520,54.54598,0.00943,1.95380,54.54840
33.56359,1.22299,1.85431,61.95314,25.49322,3.11915,-1.21122,288.98221
23.82467,-0.99988,0.28507,36.76016,22.09707,-3.28221,-2.98246,294.68765
10.78773,3.13130,2.71266,123.77469,12.40226,-0.68382,-1.29922,15.41678
39.25623,0.07893,-0.83210,39.37858,30.68358,1.20629,2.55356,55.84964
57.29892,-0.92897,-0.58678,83.85300,29.73214,-0.90898,2.17892,42.88457
66.30872,0.61711,-0.74401,79.34032,26.60089,1.71687,-2.38983,76.43382
38.66301,0.88455,1.76910,54.80067,44.89190,0.41517,-1.30862,48.81673
29.22650,-0.17520,0.03724,29.67618,26.79963,-2.33814,-1.34570,140.14099
54.10818,-3.23818,-0.10873,690.59857,26.05243,-2.37878,2.73043,141.78226
63.67605,2.38475,2.22773,348.57651,7.07181,-0.23522,0.54776,7.26836
9.22608,-3.29818,-1.05129,125.01498,18.40642,0.25688,1.95474,19.01707
16.70063,-0.70108,-2.88062,20.97587,57.37833,-1.39632,0.76949,123.01355
36.86923,3.28464,-0.02056,492.88437,25.54908,4.74479,-3.06143,1468.97058
39.08484,3.57350,2.85864,697.06342,25.82033,2.13860,-0.80247,111.09718
34.22903,-1.04615,-1.00365,54.73153,21.23330,0.91406,2.36027,30.73861
24.61834,-2.37605,0.64129,133.61935,23.20930,-4.58888,-2.61077,1141.82666
30.39712,1.05752,-1.21563,49.03857,55.02675,0.71752,2.44520,69.80997
26.28425,-0.72298,2.16068,33.45817,23.42474,-2.84492,-0.65023,202.13667
40.59418,-1.15657,-0.77247,70.90961,31.25782,0.08021,3.01663,31.35842
19.19595,0.39664,1.91989,20.72582,22.79487,2.88665,-1.17230,205.02718
37.19640,2.08341,-1.92895,151.69258,44.56905,2.23334,0.89326,210.32561
27.53812,-0.86263,1.50583,38.43539,41.75158,0.39515,-1.33368,45.05391
30.65237,2.01280,0.94997,116.75272,29.61325,3.58494,-2.11756,534.20947
30.32668,1.50624,-0.82520,71.74498,13.96626,-1.08315,1.56140,22.99203
13.83699,2.53855,2.86070,88.14320,7.36703,6.66241,0.30842,2882.12671
30.51064,3.38244,-0.42645,449.67526,25.33099,1.54606,2.51368,62.13727
32.25902,-2.98254,2.19783,319.17993,32.61980,-1.63970,-0.92275,87.21970
18.60978,-2.87381,0.93997,165.26320,9.62744,-6.38272,-1.91471,2847.48779
34.54966,3.35596,-1.63675,495.92795,38.13486,3.77848,1.60728,834.62671
42.64534,-2.42869,-1.55117,243.76428,43.31768,-2.19892,1.38358,197.66356
38.61739,-1.77930,2.51687,117.67635,34.08289,-2.70348,-0.38200,255.59787
35.44492,1.31385,2.54346,70.69952,40.29384,2.03276,-0.55843,156.46249
30.86226,-0.94604,2.20165,45.73420,26.33579,0.82858,-1.03116,35.90530
76.33071,3.67358,1.98662,1504.39990,35.52755,2.97828,-0.45227,350.03357
4.58205,-4.54795,-0.49789,216.38475,28.80996,-0.69701,2.63507,36.09629
16.01007,3.13871,0.63338,185.05577,21.44353,0.31597,-2.12089,22.52290
41.95806,2.68459,-1.55556,308.82147,42.42650,2.90096,1.21601,387.07034
23.92571,4.54045,0.96537,1121.43933,30.17952,2.67500,-2.66305,220.02809
40.16021,0.80672,-1.89136,53.95250,47.93043,0.53041,0.24085,54.83220
29.24140,3.52910,-0.66393,498.89771,28.65739,1.56833,2.48386,71.74416
21.85090,1.01642,1.75405,34.14386,21.81744,3.54353,-1.37343,377.63431
13.60635,-0.77040,-1.97175,17.84779,18.25312,2.47050,-0.44258,108.72365
16.79479,-0.93504,-1.40187,24.68731,18.11953,-3.79791,-0.16812,404.34003
20.72661,3.91376,-2.56571,519.27356,7.31071,0.21286,-1.49354,7.47696
16.81657,-0.20490,-0.66453,17.17081,38.16949,1.84303,2.55352,123.55463
38.23039,-3.02779,-1.72540,395.68188,35.87483,-4.05502,1.10107,1035.05017
35.52060,4.61684,1.78192,1797.05872,31.60774,3.52388,-1.18199,536.46686
36.60450,2.52787,-1.56824,230.72905,41.43810,1.91351,1.96278,143.46652
11.69001,1.48567,0.72951,27.14591,2.78191,-3.75038,2.52912,59.20034
20.35938,1.02892,1.36404,32.12140,27.45442,3.05097,-1.69252,290.78519
34.55433,0.76391,-1.91089,45.13642,42.18587,1.38950,1.22503,89.89936
21.64208,-1.02837,-0.87778,34.13070,36.35200,-2.86386,2.50372,319.64548
40.45956,2.60878,1.70419,276.25903,36.02937,2.01711,-1.48729,137.80592
22.20446,-2.04517,-2.99170,87.26151,63.54480,-2.81380,-0.05306,531.64929
32.81929,0.22371,1.61268,33.64396,43.83591,-0.49647,-1.82193,49.35026
11.09646,-2.40689,1.65271,62.08162,12.90480,-6.17496,-0.53176,3100.81689
44.68455,0.55113,2.60196,51.64429,37.35072,0.40377,-0.48804,40.43689
28.40124,3.93390,-1.06674,726.01154,58.51866,3.11775,2.97683,662.42212
40.73255,-0.73064,-2.73657,52.09701,33.69654,-1.55946,0.59015,83.67706
29.97534,2.84401,2.68705,258.42828,25.68451,0.93856,-0.31724,37.85233
31.45035,1.33649,1.20623,63.97691,34.35394,2.71890,-2.03055,261.59775
15.99822,-0.89890,-0.87440,22.90878,22.07605,1.91147,1.71014,76.28273
34.29500,3.46467,-1.13269,548.67456,34.38944,2.25797,1.59303,166.24208
46.13286,-2.75831,-2.70126,365.29468,38.48710,-2.26065,1.20266,186.53960
31.02167,-4.79459,-0.77955,1874.68616,29.18435,-3.15252,2.22685,342.00638
24.92167,-0.87192,-0.10265,35.01058,30.66410,0.98357,-2.79560,46.73150
41.84595,2.14707,0.75419,181.53954,39.65926,2.25162,-2.51354,190.52930
68.05490,0.29390,-0.00224,71.01541,28.21864,1.89725,0.43562,96.19074
35.68460,-1.45733,2.17694,80.77820,43.13475,-2.33858,-0.91295,225.65775
56.53891,0.61794,2.15632,67.68148,32.63332,0.64856,-1.60064,39.74057
32.85593,-1.41852,-1.45178,71.84090,43.21729,-0.73308,1.81726,55.35949
20.57871,-2.19346,1.49498,93.40391,20.44433,0.37322,-1.82881,21.88483
42.40918,-3.26925,1.15070,558.30951,39.08092,-3.03064,-2.10301,405.63788
25.36113,-2.16081,-1.69482,111.50500,44.98289,-3.50648,1.31106,750.32788
26.04894,2.09600,2.73989,107.53699,62.93016,1.82566,-0.86342,200.36908
66.17056,-1.24561,1.48707,124.49380,23.65761,-0.66157,-1.70159,29.02638
31.04095,0.03294,-0.51720,31.05779,40.03886,1.03414,2.81661,63.42581
70.76104,-1.69494,-0.33473,199.19016,14.70487,-3.11296,2.52316,165.66547
39.59214,1.89924,1.45516,135.21718,41.79141,1.60023,-1.62856,107.73917
23.09351,-2.14944,-1.64354,100.41797,68.65161,-0.72743,-3.03738,87.63069
47.70605,-2.98579,-1.77803,473.54376,33.07436,-2.71682,1.16632,251.33546
82.04332,0.64857,0.02746,99.91235,17.18508,-0.55194,-1.95627,19.86981
30.97869,-3.64861,-0.22441,595.52338,24.48837,-1.78134,-2.62277,74.76536
27.24166,1.88999,0.18073,92.21857,41.21473,3.19874,-2.91094,505.75333
16.74909,0.20354,-2.70331,17.09725,17.98364,3.18988,0.95283,218.74202
39.12120,-0.48095,0.74347,43.73365,24.74721,-2.09708,-3.09074,102.26969
31.60469,-2.23376,-1.46206,149.20573,21.13141,-4.41352,2.30278,872.42664
32.28918,4.53390,-1.74379,1503.58081,47.32474,4.03988,1.25552,1344.89905
28.39617,1.11555,-0.71825,47.97507,30.19309,2.67550,2.52858,220.23474
30.81527,-1.20385,-1.28522,55.97529,25.29767,0.48522,1.80701,28.33463
25.10791,-1.27866,2.64248,48.58675,22.62033,-3.37344,-0.85562,330.40503
43.42897,-0.06120,-3.02338,43.51033,37.02729,-0.27471,0.15900,38.43323
52.33257,1.99103,-2.32323,195.19107,30.07890,1.37942,0.25630,63.53155
6.27711,0.71224,-2.16440,7.93770,13.20387,5.02400,0.17797,1003.65546
33.21183,-2.21893,-2.36760,154.53802,38.60887,-1.14454,0.54811,66.78116
38.28331,0.44033,0.92099,42.05498,39.26997,0.62507,-2.08835,47.19473
61.96478,-0.41919,1.81542,67.48920,92.33121,-0.95447,2.80021,137.68059
89.56979,-1.93132,-2.64392,315.44464,15.54623,-0.94822,1.16108,23.07485
35.66190,2.95978,0.17271,344.94952,27.72972,1.51593,-2.87362,66.18042
20.57009,0.84743,-0.18874,28.40888,8.09410,-2.74808,-2.97978,63.44414
34.64165,3.27327,-1.89382,457.88351,35.67575,2.31823,1.23916,182.94693
37.85771,1.12751,-1.93050,64.58116,42.06493,1.08524,1.30356,69.36427
6.91599,-1.43692,-2.18012,15.37213,20.84402,2.31058,1.02463,106.09044
54.87932,1.06694,1.70572,89.19350,29.05190,0.66132,-2.16055,35.63972
11.79928,-1.15798,2.04624,20.63475,12.98590,-4.94032,-1.24100,907.86145
39.89595,1.72994,0.38717,116.04985,37.86300,2.12754,-2.33171,161.17006
22.80485,0.63279,0.22980,27.52499,25.41989,-1.57596,-2.79557,64.08624
63.77532,1.08295,-0.99760,104.97301,32.00992,1.96402,-2.82260,116.32774
24.17886,1.00327,-1.27926,37.40317,17.19650,-1.75088,2.73782,51.01590
26.45226,5.29453,-1.55646,2635.30273,30.52258,3.53101,1.63936,521.75122
46.61825,1.64388,-1.21615,125.13348,33.55062,1.06726,1.81794,54.54258
65.87703,0.85857,-0.53007,91.68601,22.32049,0.08329,2.24434,22.39796
32.25991,-1.07819,1.73973,52.89926,49.36833,-1.10288,-1.31062,82.56218
26.44042,2.99200,-1.16434,264.08182,26.35880,4.96475,1.36180,1888.34460
46.38260,-1.42769,2.46762,102.24813,28.03492,-0.05799,-0.34619,28.08207
43.26625,1.30514,1.29754,85.65320,39.38366,1.43996,-1.34584,87.77547
25.07314,3.00564,0.38053,253.84842,44.82236,1.78335,-2.33617,137.10835
26.10623,-1.23413,1.26496,48.64204,17.00235,1.21753,-2.18252,31.24010
51.22375,-1.98297,-2.93675,189.57805,27.20592,-3.35188,1.33688,388.92810
37.91067,2.35350,-0.08132,201.25577,37.50052,1.97698,3.09596,137.99002
21.00264,-2.13553,1.67640,90.09801,45.34892,-3.73924,-2.63483,954.36108
11.91139,2.15992,0.02644,52.32561,12.08977,-1.42253,-3.08635,26.52925
42.15821,-3.39859,-2.73280,631.42792,39.02383,-3.43362,0.41982,605.27576
36.94786,-1.40981,2.30539,80.16548,36.44849,-2.43185,-0.93144,208.99191
34.32676,-1.83707,1.91447,110.48724,35.00291,-2.99588,-1.25312,350.95435
36.50914,2.81357,1.77073,305.38712,31.26575,1.58901,-1.30994,79.77528
36.80975,1.84542,-2.28921,119.42373,33.61187,3.01213,0.68967,342.50113
29.85086,-3.42741,-0.84236,460.14001,31.89227,-4.97354,2.44600,2304.93774
39.48610,-1.39300,0.24424,84.40649,39.91180,-1.54483,-2.65554,97.79481
45.65902,-3.57463,0.64959,815.22491,41.50305,-4.06949,-1.61037,1214.87903
27.11324,2.04328,0.57892,106.35767,55.15242,2.71307,-2.86066,417.55228
19.44055,1.03775,-0.42087,30.88247,30.00673,3.46480,-1.95283,480.12680
27.06069,-3.51102,1.78093,453.43454,31.18993,-1.88459,-1.13363,105.04053
31.37688,2.60312,-1.36275,213.04700,30.93049,1.13146,1.97693,52.93333
30.02317,0.19952,1.39940,30.62275,35.06644,1.70091,-1.58195,99.26311
7.73507,3.70093,1.15203,156.67165,9.43192,-0.77510,2.51725,12.40987
27.33186,2.06667,-2.10218,109.66985,19.35901,4.39997,0.61006,788.49792
16.45133,-0.62495,2.22845,19.76993,41.09227,1.44799,-1.25044,92.24380
11.39883,0.02551,-1.82397,11.40254,12.94366,3.72224,1.37790,267.81033
13.97365,1.82645,-0.67888,44.52550,42.52392,-0.27164,2.85090,44.10245
31.40816,0.14709,0.95045,31.74853,33.02597,1.45456,-2.17332,74.57411
28.57716,-4.79005,-1.44214,1719.13782,33.37899,-3.28102,1.46798,444.61514
25.58192,-3.68437,-2.15357,509.65540,17.04695,-1.13985,0.57617,29.37319
38.87948,-3.02234,3.02555,400.22473,38.47097,-2.29894,-0.40242,193.58612
35.28810,3.29901,-2.33209,478.55359,32.43080,4.45265,0.68169,1392.34656
33.36626,-0.96929,1.13723,50.30666,42.79497,-2.08331,-2.92916,174.50700
38.39052,-1.73104,2.53315,111.78603,37.49027,-0.31151,-0.46224,39.32403
30.66042,3.79891,-0.97265,684.87689,50.28820,3.35943,1.56224,724.34302
22.42582,0.03581,1.63104,22.44020,24.97884,-2.24727,-1.77527,119.49308
31.44537,1.92102,-1.57829,109.65633,32.77523,3.34089,1.37291,463.43716
37.18148,2.45504,-0.13605,218.12053,41.39059,2.98254,3.04134,409.52802
31.43871,2.42993,2.03860,179.92508,32.33600,0.91370,-1.20660,46.79952
22.30387,-0.79621,0.41900,29.75517,24.34381,-3.10006,-3.11523,270.75674
15.89635,2.25531,-0.98503,76.64520,28.04780,4.83090,1.56344,1757.64648
44.62576,3.92711,2.03652,1133.04358,38.44226,4.18281,-1.14263,1260.23242
23.95511,1.44829,-0.24608,53.78877,38.10495,3.02444,-2.89448,393.07126
28.40193,2.74288,2.78914,221.47932,51.34037,3.38250,-0.06739,756.71576
32.54024,-3.71159,-0.68383,666.15057,48.13968,-3.50280,2.45978,800.04321
30.92560,-0.72089,-0.32147,39.31537,31.70564,0.88397,2.95403,44.92101
37.74137,-2.42631,-0.79580,215.22864,42.07870,-2.83302,2.29739,358.83798
43.69990,-2.26463,-0.90481,212.63171,36.90448,-2.22283,1.92393,172.37506
40.39122,-3.33147,2.00292,565.78204,36.52380,-4.04052,-0.97730,1038.61621
41.49694,-2.54399,-1.75592,265.76514,28.97195,-3.72199,1.44706,599.29901
36.46165,2.29510,-1.30874,182.78600,37.26057,3.15466,1.92073,437.58478
27.56794,-1.55824,-2.26061,68.38201,51.01926,-2.29804,0.94813,256.50287
27.17926,-1.33406,2.47307,55.17142,25.65636,-3.25851,-0.64387,334.16235
39.43932,-2.41746,-2.53165,222.96028,41.56801,-2.41457,0.69332,234.32750
34.42603,-0.89695,-0.79938,49.22784,33.67025,0.19591,2.77755,34.31845
28.08516,-2.12931,0.77514,119.75468,35.41305,-3.56293,-2.66417,624.94971
36.93953,-2.43957,-1.12862,213.42303,39.98947,-3.11094,1.80848,449.61465
36.38089,-1.76313,-2.18186,109.18176,43.87315,-2.01234,1.06084,167.03516
28.17982,-3.83179,1.12583,650.48285,33.10603,-2.25943,-1.75786,160.26646
27.27154,-1.59847,2.47661,70.19211,37.23358,-3.07071,-0.86637,402.18881
10.17877,1.73059,-0.12912,29.62613,18.12970,5.27669,2.87524,1774.23096
8.92015,2.83620,-0.74014,76.30956,4.11611,-2.33311,1.25876,21.41795
26.13489,3.23096,1.74819,331.17554,26.70306,1.30087,-1.34695,52.66914
22.49671,0.48881,-2.56365,25.23832,53.74737,-0.79752,1.37538,71.76560
1.36436,0.94285,-1.58314,2.01707,14.00194,-4.89424,-2.27126,934.81372
54.66600,2.11456,1.41986,229.77942,19.68455,0.84779,-1.53137,27.19261
26.23036,-2.22512,-1.02550,122.79276,33.39884,-3.93876,2.80059,857.92273
22.05498,-4.34307,1.93577,848.63519,21.46568,-1.71163,-1.02434,61.37640
35.12909,-1.51990,-2.82381,84.14268,35.88177,-1.03150,0.38434,56.72459
26.96838,0.65905,0.31335,33.04023,31.81010,-0.97088,-2.76306,48.01775
33.79460,-1.99948,1.36872,127.07759,34.89071,-1.02747,-1.71724,54.98586
33.21495,-3.20403,-0.35861,409.74460,55.58822,-3.60973,1.94198,1027.91492
39.56098,1.35408,-0.86348,81.72075,37.31898,2.15657,1.94955,163.40483
22.16454,-0.58794,-0.23156,26.10698,31.31000,-2.60990,-3.05706,214.02390
